Time,MeasSampleRate,ValidSamples D-RT,ValidSamples D-LT,ValidSamples A1,ValidSamples A2,ValidSamples D-RB,ValidSamples D-LB,ValidSamples_6,ValidSamples B1CW,MeasAGCLevel D-RT_A,MeasAGCLevel D-RT_B,MeasAGCLevel D-LT_A,MeasAGCLevel D-LT_B,MeasAGCLevel A1_A,MeasAGCLevel A1_B,MeasAGCLevel A2_A,MeasAGCLevel A2_B,MeasAGCLevel D-RB_A,MeasAGCLevel D-RB_B,MeasAGCLevel D-LB_A,MeasAGCLevel D-LB_B,MeasAGCLevel_6_A,MeasAGCLevel_6_B,MeasAGCLevel B1CW_A,MeasAGCLevel B1CW_B,SNR D-RT_A,SNR D-RT_B,SNR D-LT_A,SNR D-LT_B,SNR A1_A,SNR A1_B,SNR A2_A,SNR A2_B,SNR D-RB_A,SNR D-RB_B,SNR D-LB_A,SNR D-LB_B,SNR_6_A,SNR_6_B,SNR B1CW_A,SNR B1CW_B,MeasVOS[m/s],MeasVLine[m/s],MeasPressure[bar-a],MeasTemperature[°C],MeasQLine[m³/hr],MeasQBase,MeasStability,MeasPathVOS D-RT[m/s],MeasPathVOS D-LT[m/s],MeasPathVOS A1[m/s],MeasPathVOS A2[m/s],MeasPathVOS D-RB[m/s],MeasPathVOS D-LB[m/s],MeasPathVOS_6[m/s],MeasPathVOS B1CW[m/s],MeasPathVOG D-RT[m/s],MeasPathVOG D-LT[m/s],MeasPathVOG A1[m/s],MeasPathVOG A2[m/s],MeasPathVOG D-RB[m/s],MeasPathVOG D-LB[m/s],MeasPathVOG_6[m/s],MeasPathVOG B1CW[m/s],METERTYPE_T,DataSequence,FwdVolume[m³],RevVolume[m³],TSpare,MeasDiagBits D-RT,MeasDiagBits D-LT,MeasDiagBits A1,MeasDiagBits A2,MeasDiagBits D-RB,MeasDiagBits D-LB,MeasDiagBits_6,MeasDiagBits B1CW,MeasPathPerformance D-RT[%],MeasPathPerformance D-LT[%],MeasPathPerformance A1[%],MeasPathPerformance A2[%],MeasPathPerformance D-RB[%],MeasPathPerformance D-LB[%],VOGRatio D-RT,VOGRatio D-LT,VOGRatio A1,VOGRatio A2,VOGRatio D-RB,VOGRatio D-LB,VOSRatio D-RT,VOSRatio D-LT,VOSRatio A1,VOSRatio A2,VOSRatio D-RB,VOSRatio D-LB,OperationalStatus,Swirl Angle[°],Internal Temp[°C],TransitTimeStDAB_1[s],TransitTimeStDAB_2[s],TransitTimeStDAB_3[s],TransitTimeStDAB_4[s],TransitTimeStDAB_5[s],TransitTimeStDAB_6[s],TransitTimeStDAB_7[s],TransitTimeStDAB_8[s],TransitTimeStDBA_1[s],TransitTimeStDBA_2[s],TransitTimeStDBA_3[s],TransitTimeStDBA_4[s],TransitTimeStDBA_5[s],TransitTimeStDBA_6[s],TransitTimeStDBA_7[s],TransitTimeStDBA_8[s],DSPSampleRate_1[s],DSPSampleRate_2[s],DSPSampleRate_3[s],DSPSampleRate_4[s],DSPSampleRate_5[s],DSPSampleRate_6[s],DSPSampleRate_7[s],DSPSampleRate_8[s],TTimeAB_1[s],TTimeAB_2[s],TTimeAB_3[s],TTimeAB_4[s],TTimeAB_5[s],TTimeAB_6[s],TTimeAB_7[s],TTimeAB_8[s],TTimeBA_1[s],TTimeBA_2[s],TTimeBA_3[s],TTimeBA_4[s],TTimeBA_5[s],TTimeBA_6[s],TTimeBA_7[s],TTimeBA_8[s],Density[kg/m²],Viscosity[Pa s]
7/9/2019 10:41,50,3,2,2,2,3,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.97,14.9,13.38,14.12,11.55,14.39,9.84,18.31,13.94,13.74,15.2,16.76,0,9.88,8.72,12.97,376.228912,22.657825,50.286834,2.911407,2312.692139,0,0,376.71756,376.620148,376.69165,376.344604,376.823914,374.175812,375.992188,383.610596,21.147978,21.422846,23.607187,23.736774,21.574202,17.330145,21.629953,21.303667,74,3956,8441,3,0,0,0,4,4,0,0,2069,2069,100,66.666672,66.666672,66.666672,100,66.666672,0.982063,0.997374,1.121887,1.129437,1.005838,0.777213,1.001559,1.001248,1.001476,1.000369,1.001898,0.993459,16,-0.588394,28.35991,0,0,0,0,0,40,0,0,0,0,0,0,0,42,0,0,3,3,3,3,3,3,2,3,0.00045,0.000452,0.000637,0.000633,0.00045,0.00045,0.001447,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0.001527,0,55,0.000013
7/9/2019 10:41,50,3,3,3,2,3,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,13.37,16.29,14.96,18.73,12.34,18.66,7.83,14.47,15.26,19.12,12.84,14.41,8.8,0,0,0,376.388916,22.658665,50.286834,2.911407,2312.777588,0,0,376.661285,376.713013,376.602661,374.822845,376.684448,376.849304,375.992188,383.610596,21.653584,21.30261,23.846756,21.084026,21.550985,21.445919,21.629953,21.303667,74,3957,8442,3,0,0,0,0,0,0,0,2137,2137,100,100,100,66.666672,100,66.666672,0.991189,0.972001,1.113948,0.960112,0.985567,0.979821,1.000868,1.001033,1.000682,0.995011,1.000942,1.001468,16,-0.585638,28.352757,22,0,0,0,38,0,0,0,23,0,0,0,32,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000634,0.000634,0.000449,0.000456,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,3,3,2,3,3,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,18.08,14.24,14.44,16.81,13.6,17.9,14.87,16.2,11.71,14.85,16.61,15.93,0.91,9.93,8.02,8.25,376.255829,22.847347,50.286834,2.911407,2332.036621,0,0,376.631195,376.826508,376.667053,376.526825,376.672699,374.210663,375.992188,383.610596,21.383013,21.453705,23.905342,23.991062,21.403807,17.62398,21.629953,21.303667,74,3958,8442,3,0,0,0,4,0,0,0,2205,264276,100,100,66.666672,100,100,66.666672,0.986502,0.99041,1.129149,1.134116,0.987651,0.785824,1.001197,1.001821,1.001312,1.000865,1.00133,0.993484,16,-0.583184,28.355877,19,15,39,0,24,0,0,0,51,23,37,0,43,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000633,0.000639,0.00045,0.000449,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,3,3,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,31.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,15.98,16.73,11.95,21.05,11.98,20.1,10.29,15.84,17.05,19,14.43,20.95,7.55,0,0,6.96,376.801849,23.348991,50.286834,2.911407,2383.239502,0,0,376.783234,376.756714,376.64032,376.737854,376.889313,377.003784,375.992188,383.610596,21.394146,21.275429,23.753843,23.886019,21.616598,21.793901,21.629953,21.303667,74,3959,8443,3,0,0,0,0,0,0,0,2132,2241,66.666672,100,100,100,100,100,0.952326,0.946041,1.080053,1.08737,0.964137,0.973585,0.999941,0.999856,0.999486,0.999796,1.000279,1.000643,16,-0.580968,28.355877,42,35,0,44,14,0,0,0,12,15,0,29,24,0,0,0,3,3,3,2,2,2,3,3,0.00045,0.000449,0.000633,0.000633,0.00045,0.000455,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,2,1,3,3,3,0,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,12.53,14.74,12.58,19.13,9.22,14.63,9.41,13.92,16.14,17.1,14.15,18.23,0,6.76,6.36,12.04,376.667267,23.33774,50.286834,2.911407,2382.091064,0,0,376.647308,376.89566,376.139404,376.80545,376.775696,376.740204,375.992188,383.610596,21.392437,21.576504,23.563414,23.753036,21.656218,21.970301,21.629953,21.303667,74,3960,8444,3,0,0,0,4,0,0,0,264268,264260,100,100,50,100,100,100,0.95061,0.960361,1.067682,1.078126,0.964593,0.981329,0.999936,1.000728,0.998319,1.00044,1.000345,1.000232,16,-0.578826,28.361454,0,10,11,0,0,0,0,0,0,18,32,0,0,0,0,0,2,2,2,3,3,3,2,2,0.00045,0.00045,0.000634,0.000633,0.000449,0.000449,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,3,2,2,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,33.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.57,17.2,16.91,16.18,11.72,18.67,11.53,11.73,15.54,15.37,13.09,16.05,0,10.43,0,10.99,376.284058,22.63168,50.286834,2.911407,2310.023193,0,0,376.596924,376.443512,376.516296,374.809235,376.601471,376.736969,375.992188,383.610596,21.23975,21.58289,23.686235,21.140642,21.591389,21.53038,21.629953,21.303667,74,3961,8444,3,0,0,0,4,0,0,0,264261,264261,100,66.666672,66.666672,66.666672,100,100,0.969572,0.988333,1.105954,0.964176,0.988799,0.985454,1.000998,1.000509,1.000741,0.9953,1.001012,1.001445,16,-0.57687,28.358807,0,0,0,18,14,45,0,0,0,0,0,40,32,14,0,0,3,3,3,3,2,2,3,3,0.00045,0.000449,0.000635,0.000633,0.000449,0.000449,0,0,0.000484,0.000484,0.000688,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,2,0,2,2,2,0,1,31.2,34.2,31.2,34.2,30.2,35.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,13.49,17.14,14.45,13.34,7.01,13.18,8.46,11.78,13.95,16.56,16.69,18.22,10.94,11.25,9.29,11.49,376.148041,22.765009,50.286834,2.911407,2323.632324,0,0,376.517059,376.522583,376.516296,376.594879,376.990173,374.115509,375.992188,380.905579,21.288746,21.44516,23.686235,23.830139,21.388401,17.565868,21.629953,5.995954,74,3962,8445,3,0,0,0,10244,0,4,0,2132,128,100,100,0,100,66.666672,66.666672,1.010987,1.02031,0,1.166883,1.016922,0.79888,1.001227,1.001245,0,1.001485,1.0028,0.993255,16,-0.575536,28.357515,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,2,2,3,3,2,2,0.00045,0.00045,0.000634,0.000639,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,3,2,3,3,3,1,0,31.2,34.2,31.2,34.2,30.2,35.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,15.3,13.11,14.72,20.08,9.48,16.81,10.09,15.53,16.17,14.34,16.33,17.85,10.14,8.66,0,9.03,376.574554,22.971081,50.286834,2.911407,2344.666016,0,0,376.553955,376.755585,375.652466,376.689392,377.006134,376.789917,377.534607,380.905579,21.281435,21.727291,22.273275,23.789095,21.650948,21.525917,21.436892,5.995954,74,3963,8445,3,0,0,0,4,0,0,0,81,2117,66.666672,100,66.666672,100,100,100,0.958912,0.982952,1.012655,1.096687,0.978822,0.97207,0.999934,1.000577,0.997063,1.000366,1.001376,1.000686,17,-0.574527,28.357736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0,0.000633,0.000449,0.000456,0,0.001456,0.000484,0.000484,0,0.000687,0.000483,0.000484,0,0.001478,55,0.000013
7/9/2019 10:42,50,2,1,3,3,3,2,0,0,31.2,34.2,31.2,34.2,30.2,35.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,11.94,14.68,11.29,16.2,11.26,17.16,15.07,14.35,15.79,18.16,16.94,17.47,7.53,0,5.26,7.77,376.634979,23.284428,50.286834,2.911407,2376.649414,0,0,376.602417,376.597137,376.561584,376.609131,376.775635,376.663727,377.534607,380.905579,21.14406,21.404709,23.690533,24.021162,21.376461,21.540375,21.436892,5.995954,74,3965,8447,3,0,0,4,0,0,0,4,264276,264388,100,50,100,100,100,66.666672,0.943651,0.957511,1.08189,1.100312,0.956006,0.964751,0.999896,0.99988,0.999766,0.999918,1.000448,1.000092,16,-0.573563,28.357736,0,22,0,43,38,28,0,0,0,31,0,35,17,27,0,0,2,2,3,3,3,3,2,2,0.00045,0.000449,0.000637,0.000633,0.000449,0.000449,0.001442,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0.00152,0,55,0.000013
7/9/2019 10:42,50,3,3,2,3,3,3,0,0,31.2,34.2,31.2,34.2,30.2,35.2,32.2,35.2,30.2,33.2,33.2,34.2,31.2,36.2,32.2,36.2,14.26,16.53,15.61,17.09,11.66,14.92,9.23,9.9,14.99,13.58,16.29,17.86,0,5.93,11.41,5.54,376.524933,22.975674,50.304691,2.91186,2345.13501,0,0,376.622772,376.783997,375.64682,376.592438,376.904053,376.599518,377.534607,380.905579,21.189615,21.484327,22.450531,23.858412,21.601215,21.487793,21.436892,5.995954,74,3966,8447,3,0,0,0,4,0,0,0,2141,2116,100,100,66.666672,100,100,100,0.9555,0.971372,1.024003,1.102377,0.97769,0.971559,1.000312,1.000826,0.997203,1.000215,1.001208,1.000238,16,-0.572365,28.366811,0,0,33,20,19,0,0,0,0,0,25,37,30,0,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000634,0.000633,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,3,3,2,3,2,3,0,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,33.2,34.2,31.2,36.2,32.2,36.2,11.47,11.25,15.17,14.93,9.59,19.04,11.92,11.94,16.41,16.64,18.49,18.52,4.73,9.98,13.52,13.08,376.696625,23.337683,50.304691,2.91186,2382.085205,0,0,376.751404,376.457031,376.881531,376.54126,376.749817,376.798553,377.534607,380.905579,21.557442,21.587994,23.797974,23.8958,21.33176,21.418667,21.436892,5.995954,74,3967,8448,3,0,0,0,4,0,0,0,2117,2136,100,100,66.666672,100,66.666672,100,0.962109,0.963736,1.083779,1.089204,0.950123,0.954733,1.000175,0.999237,1.000589,0.999505,1.00017,1.000325,16,-0.571173,28.364259,25,21,0,30,18,18,0,0,30,42,0,50,19,11,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000636,0.000633,0.000449,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,3,2,3,2,2,3,1,0,31.2,34.2,31.2,34.2,30.2,37.2,32.2,35.2,30.2,33.2,33.2,34.2,31.2,36.2,32.2,36.2,16.47,19.35,12.63,17.84,12.82,18.16,13.73,15.14,16.56,18.41,19.8,17.01,7.85,9.29,18.13,10.56,376.714508,23.302692,50.304691,2.91186,2378.513916,0,0,376.702026,376.795044,376.630249,376.617493,376.788361,376.753937,375.915527,380.905579,21.208652,21.867371,23.81834,23.927038,21.123053,21.340282,24.840837,5.995954,74,3968,8449,3,0,0,0,0,0,0,0,4,2069,100,66.666672,100,66.666672,66.666672,100,0.946172,0.981327,1.087929,1.093981,0.941634,0.953164,0.99996,1.000257,0.999732,0.999691,1.000235,1.000126,16,-0.569989,28.35928,17,46,0,20,0,38,0,0,25,45,0,31,0,47,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000633,0.000634,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,3,3,2,2,3,2,0,0,31.2,34.2,31.2,34.2,30.2,37.2,32.2,35.2,30.2,33.2,32.2,34.2,31.2,36.2,32.2,36.2,13.65,18.47,11.92,15.56,10.11,16.78,11.77,16.01,16.46,14.94,15.25,15.96,11.65,8.22,13.84,14.4,376.520233,22.92123,50.304691,2.91186,2339.577881,0,0,376.431702,376.833862,376.553009,375.78363,376.773956,376.745178,375.915527,380.905579,21.142826,21.275715,23.596243,22.654421,21.550463,21.496031,24.840837,5.995954,74,3969,8449,3,0,0,0,0,4,0,0,2117,2124,100,100,66.666672,66.666672,100,66.666672,0.956058,0.963225,1.091212,1.03861,0.978097,0.975145,0.999718,1.001,1.000104,0.997653,1.000809,1.000717,16,-0.568878,28.368576,14,0,31,0,0,21,0,0,44,0,21,0,0,22,0,0,3,3,3,3,3,3,3,3,0.00045,0.000449,0.000633,0.000633,0.00045,0.00045,0.001442,0,0.000484,0.000484,0.000687,0.000687,0.000483,0.000484,0.001534,0,55,0.000013
7/9/2019 10:42,50,3,2,1,2,2,2,0,0,31.2,34.2,31.2,34.2,30.2,37.2,32.2,35.2,30.2,33.2,32.2,34.2,31.2,36.2,32.2,36.2,11.9,16.51,17.55,17.4,11.13,15.89,8.85,13.98,17.86,15.76,12.62,15.27,6.06,12.38,5.64,6.8,376.804932,23.652714,50.304691,2.91186,2414.240723,0,0,376.728912,376.829834,378.161102,376.666168,376.988434,375.455261,375.915527,380.905579,21.084215,21.782032,26.411436,23.783089,21.312082,19.432066,24.840837,5.995954,74,3970,8450,3,0,0,0,68,0,0,0,2140,2133,100,100,50,100,100,100,0.935242,0.972214,1.229657,1.080835,0.947264,0.849505,0.999758,1.000079,1.004322,0.999558,1.000584,0.995705,16,-0.5676,28.368576,23,51,0,0,39,0,0,0,31,5,0,0,31,0,0,0,3,2,2,2,2,2,3,3,0.00045,0.00045,0.000634,0.000636,0.000449,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,3,3,3,2,3,0,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,32.2,34.2,31.2,36.2,32.2,36.2,14.85,16.82,16.21,17.53,10.91,18.4,11.6,19.83,15.66,18.04,16.16,19.75,8.4,7.82,7.07,0,376.629181,23.234318,50.304691,2.91186,2371.534668,0,0,376.694031,376.491699,376.512146,376.580261,376.789948,376.707214,375.915527,380.905579,21.10615,21.478962,23.711826,23.744253,21.376768,21.603779,24.840837,5.995954,74,3971,8451,3,0,0,0,0,0,0,0,2180,2116,100,100,100,100,66.666672,100,0.942949,0.962813,1.084615,1.08642,0.957355,0.969493,1.000207,0.999562,0.999627,0.999844,1.000512,1.000249,16,-0.566422,28.36763,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,3,3,3,3,3,2,2,0.00045,0.000449,0.000628,0.000633,0.000449,0.000453,0,0,0.000484,0.000484,0.000687,0.000687,0.000483,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,3,3,0,2,3,3,1,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,32.2,34.2,31.2,36.2,32.2,36.2,16.06,14.92,16.36,19.82,12.04,15.58,10.2,13.2,15.96,17.72,15.57,17.16,8.49,8.88,3.35,0,376.643646,23.304035,50.304691,2.91186,2378.650879,0,0,376.539368,376.796936,376.512146,376.569946,376.783905,376.528137,379.299133,380.905579,21.39443,21.650995,23.711826,23.814709,21.348686,21.370123,29.403555,5.995954,74,3972,8451,3,0,0,0,10244,0,0,0,136,2137,100,100,0,66.666672,100,100,0.970439,0.984942,0,1.110706,0.967862,0.96907,0.999654,1.000509,0,0.999755,1.000466,0.999617,16,-0.564878,28.366433,0,38,9,21,0,23,0,0,0,44,38,25,0,19,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000634,0.000634,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,2,2,2,2,2,1,1,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,32.2,34.2,31.2,36.2,32.2,36.2,15.26,17.98,12.45,19.15,8.8,15.04,14.24,18.7,16.95,18.38,20.39,15.55,5.91,9.7,7.87,11.14,376.312012,22.863346,50.304691,2.91186,2333.669678,0,0,377.043121,375.485931,376.447205,376.561401,376.838623,375.495728,372.218414,353.758575,21.762543,19.630947,23.687969,23.989067,21.565134,19.431686,24.235996,-25.609753,74,3973,8452,3,0,0,0,0,0,0,0,73,262153,100,100,100,100,100,100,1.00469,0.88879,1.113372,1.130725,0.993765,0.878184,1.002332,0.997367,1.000431,1.000795,1.00168,0.997398,17,-0.562772,28.367252,21,27,0,0,50,10,0,0,27,18,0,0,52,42,0,0,2,2,2,2,2,2,3,3,0.00045,0.000449,0,0.000634,0.00045,0.00045,0.001422,0,0.000484,0.000484,0,0.000687,0.000484,0.000484,0.001529,0,55,0.000013
7/9/2019 10:42,50,3,2,2,2,3,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,32.2,34.2,31.2,36.2,32.2,36.2,14.34,17.45,15.22,15.59,8.75,17.51,15.03,13.95,17.12,16.51,19.91,17.41,8.13,5.44,10.47,14.12,376.904419,23.746359,50.304691,2.91186,2423.799072,0,0,376.739532,376.742249,378.747101,375.510437,376.844604,376.842621,372.218414,353.758575,21.220308,21.593264,27.039839,22.5231,21.337149,21.328318,24.235996,-25.609753,74,3974,8453,3,0,0,0,4,4,0,0,264261,264216,100,66.666672,66.666672,66.666672,100,66.666672,0.932173,0.951675,1.25182,1.000859,0.938269,0.937808,0.999475,0.999484,1.005872,0.995565,0.99981,0.999803,16,-0.560658,28.369458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,0.000449,0.000452,0.000634,0.000633,0.000449,0.000453,0.001457,0.001635,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0.001548,0.001528,55,0.000013
7/9/2019 10:42,50,3,2,2,2,2,1,0,1,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,12.42,13.84,13.66,15.37,10.22,16.11,12.75,18.04,18.21,20.9,21.24,16.91,5.03,10.39,10.92,10.91,376.553711,23.005333,50.304691,2.91186,2348.162109,0,0,376.615112,376.687988,375.480988,376.73642,376.725861,377.075867,372.218414,353.758575,21.280912,21.672716,22.528036,23.934233,21.331903,21.414442,24.235996,-25.609753,74,3975,8453,3,0,0,0,0,0,0,4,264277,580,100,100,100,100,100,50,0.959626,0.980759,1.027418,1.105732,0.962367,0.966811,1.000196,1.000428,0.996583,1.000582,1.000549,1.001665,16,-0.55862,28.369458,36,0,0,0,15,0,0,0,21,0,0,0,12,0,0,0,3,2,2,2,2,2,3,3,0.00045,0.00045,0.000627,0.000637,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,2,2,3,3,3,0,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.73,16.33,12.24,18.65,11.65,15.77,13.51,14.77,15.2,17.92,13.46,15.28,5.72,6.61,0,7.6,376.680267,23.430462,50.282279,2.906326,2391.555176,0,0,376.573578,376.679535,376.613556,376.516022,376.877655,376.821075,372.218414,353.758575,21.54384,21.326254,24.070871,23.90546,21.678698,21.515188,24.235996,-25.609753,74,3976,8454,3,0,0,0,1,0,0,0,2065,2181,100,66.666672,66.666672,100,100,100,0.957534,0.946034,1.094435,1.085281,0.964684,0.956017,0.99966,0.999998,0.999788,0.999477,1.000629,1.000449,16,-0.557243,28.367851,11,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2,3,3,3,3,3,2,2,0.00045,0.000449,0.000637,0.000633,0.00045,0.000449,0,0.002016,0.000484,0.000484,0.000688,0.000687,0.000484,0.000483,0,0.001529,55,0.000013
7/9/2019 10:42,50,3,3,2,2,3,3,1,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.71,17.37,15.34,19.29,9.57,15.2,14.65,14.59,14.4,17.91,16.17,19.95,7.85,5.89,6.06,10.76,376.321014,22.565887,50.282279,2.906326,2303.307861,0,0,376.746857,376.710724,374.561371,376.42514,376.76004,376.721832,382.460876,353.758575,21.294704,21.637774,20.667559,23.885473,21.498665,21.530144,23.914421,-25.609753,74,3977,8455,3,0,0,0,0,1,0,0,80,2117,100,100,66.666672,66.666672,100,100,0.974857,0.993684,0.940745,1.120029,0.986036,0.987765,1.001358,1.001243,0.994394,1.000332,1.0014,1.001278,16,-0.555902,28.368071,0,0,0,48,6,21,0,0,0,0,0,8,28,35,0,0,3,3,3,3,3,3,3,3,0.00045,0.00045,0.000633,0.000634,0.000449,0.000449,0,0,0.000484,0.000484,0.000688,0.000688,0.000484,0.000484,0,0,55,0.000013
7/9/2019 10:42,50,2,3,2,1,2,3,1,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,15.8,18.22,14.28,14.23,13.72,17.94,12.06,14.66,16.4,16.41,12.2,19.34,10.05,12.12,6.26,5.78,376.432465,23.035633,50.282279,2.906326,2351.254883,0,0,376.658752,376.869934,376.491669,376.408539,375.378052,376.787842,376.900574,353.758575,21.532682,21.630556,23.613953,23.835361,19.484575,21.449053,27.125925,-25.609753,74,3978,8455,3,0,0,0,4,0,4,0,1,2132,66.666672,100,66.666672,33.333336,66.666672,100,0.978638,0.983962,1.093925,1.106452,0.869369,0.974097,1.000721,1.001395,1.000189,0.999924,0.996641,1.001133,16,-0.554538,28.367473,17,26,0,0,30,22,0,0,23,22,0,0,30,37,0,0,3,3,3,3,3,3,3,3,0.00045,0.000449,0.00064,0.000634,0.00045,0.00045,0.00142,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0.001505,0,55,0.000013
7/9/2019 10:42,50,3,3,1,2,3,2,0,0,31.2,34.2,31.2,34.2,30.2,36.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,14.9,16.33,12.68,18.04,13.3,14.54,10.26,14.9,16.34,17.65,18.91,16.12,16.22,7.3,10.88,0,376.386597,22.711082,50.282279,2.906326,2318.12793,0,0,376.525269,376.846863,374.816559,376.675995,376.821075,376.633789,376.900574,353.758575,21.597631,21.607767,21.144464,23.881294,21.444305,21.518202,27.125925,-25.609753,74,3979,8456,3,0,0,0,4,0,0,0,2117,2137,100,100,33.333336,66.666672,100,66.666672,0.985329,0.985883,0.960682,1.1127,0.976967,0.980994,1.000442,1.001468,0.994999,1.000923,1.001385,1.000788,16,-0.552391,28.374121,0,6,0,0,0,6,0,0,0,27,0,0,0,39,0,0,3,3,3,3,3,3,3,3,0.00045,0.000449,0.000634,0.000634,0.000453,0.00045,0.001434,0,0.000484,0.000484,0.000687,0.000688,0.000484,0.000484,0.001534,0,55,0.000013
7/9/2019 10:42,50,3,2,1,2,2,2,0,0,31.2,35.2,31.2,34.2,30.2,35.2,32.2,35.2,30.2,33.2,31.2,34.2,31.2,36.2,32.2,36.2,15.47,17.94,19.55,23.58,11.67,16.19,11.14,11.79,12.89,15.2,14.26,18.35,8.41,10.68,6.46,13.06,376.459015,23.969738,50.282279,2.906326,2446.599365,0,0,376.75235,376.673218,374.94165,376.614075,376.845093,376.927917,376.900574,353.758575,21.359274,21.590487,26.057329,24.06909,21.430845,21.719624,27.125925,-25.609753,74,3980,8457,3,0,0,0,4,0,0,0,2116,264261,100,100,50,100,100,100,0.929736,0.941696,1.182604,1.073003,0.933433,0.948397,1.000935,1.000683,0.995167,1.000494,1.001231,1.001495,16,-0.55022,28.374121,3,41,0,0,20,0,0,0,3,29,0,0,59,0,0,0,3,2,2,2,2,2,3,3,0.00045,0.000449,0.000639,0.000633,0.00045,0.00045,0,0,0.000484,0.000484,0.000687,0.000687,0.000484,0.000484,0,0,55,0.000013
